"id","text","timestamp","ownerUsername","ownerProfilePicUrl","postUrl"
"18047214401212866","Tranquila no eres la única","2025-06-28T02:46:51.000Z","luzmarymontoyacalle","https://scontent-vie1-1.cdninstagram.com/v/t51.82787-19/626024694_18360446809204518_796039152988081720_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=100&ig_cache_key=GPZgUCUm5-qlujpBADhOKF1kGQwLbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43MjAuQzMifQ%3D%3D&_nc_ohc=JsOhBOaRi30Q7kNvwEuYqSW&_nc_oc=AdkMubySg7y3mRlSBA15DO-4zuTIEJwbKVNHWbBeXCzWXn5v-AGmx2C9mGPZcsgy0Tg&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=y1llrg4FLaH7euiMowMLLA&oh=00_AfufIFHgdWapXmquZkPC9cqK7Us2Hf_nU45UPB8uM9MflQ&oe=69A04D54","https://www.instagram.com/p/DK9rbhps-xg/"
"17926384260089633","😂Jajaja las alcaldías no hacen nada y se burlan de sus ciudadanos. @alcaldiadelaestrella para ellos una denuncia del pueblo es tiempo perdido... solo quejas","2025-07-06T11:49:19.000Z","damariscanola","https://scontent-vie1-1.cdninstagram.com/v/t51.82787-19/525205506_17980367735851206_8504274188054472445_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=105&ig_cache_key=GAIATh-GiNOXDOE-AP2mggNRQAV2bmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy42NDAuQzMifQ%3D%3D&_nc_ohc=BNATZei-IAUQ7kNvwFgyHZV&_nc_oc=AdknpZdNeRNa7YtI9UpYM_MUVAMvlOFZ7MjLk-S0Xd5s_5Hnb2L4j0XRZBsrkuoDx70&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=y1llrg4FLaH7euiMowMLLA&oh=00_AftU8SPFvYc4WJltHFtIiXpK_MDgdiBs9aXfDmBzCdFB5w&oe=69A050BC","https://www.instagram.com/p/DK9rbhps-xg/"
"18151816273379281","La policia!? 😂😂😂😂😂 olvídelo","2025-07-03T02:16:23.000Z","wherediao","https://scontent-vie1-1.cdninstagram.com/v/t51.82787-19/625850891_18554209714037605_8379797611116290222_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=111&ig_cache_key=GAu6TSVl4xeX9OpBAK7gQHyHBUt0bmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDI0LkMzIn0%3D&_nc_ohc=_FDjmhg0awEQ7kNvwHB4Vy0&_nc_oc=AdkaVqP95CvpoETET-vTSCgHtdSidkd0AagX_RE-goK9au109QOjMiuRN8ewpQJsm8A&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=y1llrg4FLaH7euiMowMLLA&oh=00_AftFqsMNLac0Pee46w00oB6J1fWTTKoYXamX21RooroMsA&oe=69A05FCB","https://www.instagram.com/p/DK9rbhps-xg/"
"17851188297494364","En la costa eso es perder el tiempo,  es mejor construir una fortificacion de concreto y tener cuartos subterráneos a Q la policía y la inspección de policía tomen acciones","2025-07-07T14:52:57.000Z","dulce_sal_pimienta_gourmet","https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/472441605_3027111940763469_4879234470756370403_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=103&ig_cache_key=GAXjKBxNr_xrJMEKAONHRl3mhbZDbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=eESV3GsFzc0Q7kNvwGutziG&_nc_oc=AdlssXrrBFAD3YD6JLM6qDq5yhikprVjFZKS0hJu9jA_Z8J3HD-l1mxG38G0Wwzzu60&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-vie1-1.cdninstagram.com&oh=00_AfvudZIHuzxgy-D5j6rSkMxPke1JggxukhSe3bmPan1Zlw&oe=69A0503C","https://www.instagram.com/p/DK9rbhps-xg/"
"18097301827594621","Llame a la policía y no pasó absolutamente nada. No llegaron al conjunto.","2025-06-30T21:22:13.000Z","elfaperlasypiedras","https://scontent-vie1-1.cdninstagram.com/v/t51.82787-19/584388640_17979504932937421_7449337975661407648_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=109&ig_cache_key=GCAQ1SLN3sO0Q_A-AKAtIKtrXWFnbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDI0LkMzIn0%3D&_nc_ohc=a1UbcV6JfmIQ7kNvwHpCncH&_nc_oc=AdnxY7gSm0YlIPlDuOz7TZ3yg6KbIaOrtkKvJf7HoT4bqiRW65kkEt3iqd2UxSWRf0E&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=y1llrg4FLaH7euiMowMLLA&oh=00_Afsf0O2Z0K-Xu97tyHd_jjH29VsM8TDgrgi00CW-NUfCrA&oe=69A03B41","https://www.instagram.com/p/DK9rbhps-xg/"
"18051009020183057","En Pasto no la quieren aplicar! Ponen las mil excusas","2025-07-19T07:21:52.000Z","karito_mile","https://scontent-lga3-3.cdninstagram.com/v/t51.82787-19/572162255_18538189534023122_1170362108794207730_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=104&ig_cache_key=GM_AGiLSTfSZYtxBAPJ9QRkj9j0QbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=G3Px5xSyODcQ7kNvwFHH2Ux&_nc_oc=Adn1JY0GNzHcThyAVzoxeiXfYMuAptJ__vey7N_WB1Gv5HqadBn9UPl3aXO-EgJV2Wo&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_gid=DoxmN754rnVFV5d6lPJQFA&oh=00_AfvQIG6vJ3bFgGe3smo5bUHdhiExG8N64eMJ-7XfxJnwQg&oe=69A05433","https://www.instagram.com/p/DISHukfvJgk/"
"18040094021287762","Vivir en la Bahía de manga de ha convertido en un martirio entre el ruido y demás que no son competencia de este canal","2025-05-23T02:02:31.000Z","ameliros","https://scontent-lga3-3.cdninstagram.com/v/t51.2885-19/10748474_1575988335957354_655897708_a.jpg?stp=dst-jpg_e0_tt6&_nc_cat=110&ig_cache_key=GDoCpABqVe9gWpkFAGw0GCcAAAAAYUULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xNTAuQzMifQ%3D%3D&_nc_ohc=yGGkHtK6lgUQ7kNvwGL-c2b&_nc_oc=AdlaD4VNvVp-xjf9_jM8n3Fe7aU1AMPfnfHLxahU2r8jp-VbMRL9clGAI8ucwir9-oA&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lga3-3.cdninstagram.com&oh=00_AfvGatHHgCezhAGR5t9o9685RiAI6BU6LjnC1oHnsnnLJA&oe=69A03556","https://www.instagram.com/p/DISHukfvJgk/"
"18017914256512065","No pasa nada, en Cartagena las lanchas llegan a la  hora que les da la gana con la música estridente, la policía dice que no les corresponde, que es asunto de la Dimar y la Dimar es inaccesible 🤷🏻‍♀️","2025-05-23T01:55:47.000Z","ameliros","https://scontent-lga3-3.cdninstagram.com/v/t51.2885-19/10748474_1575988335957354_655897708_a.jpg?stp=dst-jpg_e0_tt6&_nc_cat=110&ig_cache_key=GDoCpABqVe9gWpkFAGw0GCcAAAAAYUULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xNTAuQzMifQ%3D%3D&_nc_ohc=yGGkHtK6lgUQ7kNvwGL-c2b&_nc_oc=AdlaD4VNvVp-xjf9_jM8n3Fe7aU1AMPfnfHLxahU2r8jp-VbMRL9clGAI8ucwir9-oA&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lga3-3.cdninstagram.com&oh=00_AfvGatHHgCezhAGR5t9o9685RiAI6BU6LjnC1oHnsnnLJA&oe=69A03556","https://www.instagram.com/p/DISHukfvJgk/"
"18063738353047374","En Zipaquira, plaza de la independencia , existen negocios extremadamente ruidosos, quiero preguntarles cuáles son los pasos a seguir para aplicar esta ley?","2025-05-05T04:17:42.000Z","maclafa_68","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-19/283697204_321642703308042_5441758008891278415_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=111&ig_cache_key=GDTg6BAKRRNHiCQBAE8EmtETAoVLbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy42NDAuQzMifQ%3D%3D&_nc_ohc=iCAfqdmwD_AQ7kNvwGbchFW&_nc_oc=AdkhH5VUGZPCdv_igzGa0hCTDt8thG-wEgdGtdNAAH9d2U0ZbJ4w8xa2FtirHXN7tzc&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lga3-1.cdninstagram.com&oh=00_AfsB62-AeNoSOaq7gCF1ShoWDKNQVPva1oCqEIKWcOw5xw&oe=69A03524","https://www.instagram.com/p/DISHukfvJgk/"
"18065140181490523","@alcaldiadecopacabana","2025-05-03T23:39:40.000Z","tullpukunawan","https://scontent-lga3-3.cdninstagram.com/v/t51.2885-19/123352674_199309218233631_1292960878446367976_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=106&ig_cache_key=GGI2WgcfPSdLRbUAAOjURYwRhfERbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDY4LkMzIn0%3D&_nc_ohc=w6smTBqq47kQ7kNvwFwaHwJ&_nc_oc=AdlqIaz0Vs-xs1B_uK44UfgdvnOaRGT6fZCO73598oIaA_xQvaXbTR0jdbqOhhJMJ4k&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lga3-3.cdninstagram.com&oh=00_AftDYc-E3olqG2S6oW-cfh6TacxFeXZA1Gvdwa5fMD1Clw&oe=69A046F1","https://www.instagram.com/p/DISHukfvJgk/"
"18061094711279180","@alejandrogarciapei  @lusantc  si esto es así, ¿cómo podemos aplicarlo al tema de las discotecas y la comuna del Río?","2025-05-01T15:44:27.000Z","floobu","https://scontent-lga3-2.cdninstagram.com/v/t51.82787-19/514434667_18517066126038168_8098383691384209751_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=105&ig_cache_key=GGumqR6YlLlsLMlBAFfBxWsPPWNwbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=uI_TW98G8oUQ7kNvwHQXUyF&_nc_oc=Admgr5CURTSSqDLp45xR1OaAIwnSJ1oa85hvm2s60zdv12WswdS3vifbE3rFVnxAOFE&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_gid=DoxmN754rnVFV5d6lPJQFA&oh=00_AftrM_17WY-cx1hoiqmrZVvpx0cA9MjIObS1PHYdv7TDqg&oe=69A03768","https://www.instagram.com/p/DISHukfvJgk/"
"18108302599494889","Y los conciertos que se sienten en todo Medellín, como el de Maluca? Ahí no aplica la ley?","2025-04-27T03:41:20.000Z","robinsoncorrea","https://scontent-lga3-3.cdninstagram.com/v/t51.82787-19/539106679_18518482702062047_1533081040892448544_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=110&ig_cache_key=GHcdIiDfUTw-dspBACDPR4YVmUYVbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=0qDl_bdDD24Q7kNvwE4-DAx&_nc_oc=AdnNrv4IVyFtQ8cThTEIV_ogGxBhWzdHWtIVLW4s-MrVoKwmC8RgLaL9tNhJY16FQdU&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_gid=DoxmN754rnVFV5d6lPJQFA&oh=00_AftIES0ia8uEhA9NmAuBR2DKGNRTC0pUPbQsCG5_cdB66A&oe=69A02B88","https://www.instagram.com/p/DISHukfvJgk/"
"18058361267471105","Y el ruido de las motocicletas cuando les quitan esos exostos, y el de los vehículos en las calles residenciales, para cuando ellos son los que más afectan la salud de las demás personas.","2025-04-24T20:45:32.000Z","culturayprincipios","https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/331789851_1267658140760505_8251133629761231424_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=109&ig_cache_key=GBu2xhO5OS2p7YAEAECaMuRR6oFybkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43MjAuQzMifQ%3D%3D&_nc_ohc=u4PJ53QRNiIQ7kNvwE7qGO8&_nc_oc=AdmHFrT4UvysaVdItoG0QxpTEA3-3RoWchH7AqONGYaI-4lPNkT8Q3h2ZHYwnnHlwfA&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lga3-2.cdninstagram.com&oh=00_AftzqxUopgoB9o4eakGXGNwzM9N6UlbnIe3Gj7O-Fwh98g&oe=69A04AD4","https://www.instagram.com/p/DISHukfvJgk/"
"18500404669020714","Lo único que quieren es aumentar el recaudo. Robarnos. No crean que es para otra cosa","2025-04-24T12:09:53.000Z","sebastiancuadros.mr","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-19/326133700_733177078042912_6277477149113338256_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=108&ig_cache_key=GMRncBMgUUsX0poCAJBJiCY1FB5XbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43NjguQzMifQ%3D%3D&_nc_ohc=QrqaeLECEWQQ7kNvwH58UeI&_nc_oc=AdnuA-iWJ1mBFSOcxZHW4WFfTy5ueUwyafwMGDhikjvWPOComk5R_ApFCjynRF3E_Wc&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lga3-1.cdninstagram.com&oh=00_AfuiPran61CBEoETA7MtMh5IvzhNPjcgf4XQQuSu7ueJHA&oe=69A04976","https://www.instagram.com/p/DISHukfvJgk/"
